Time,Oxygen Level,Pulse Rate,Motion
18:21:13 16/08/2026,96,141,9
18:21:15 16/08/2026,97,141,8
18:21:17 16/08/2026,96,140,5
18:21:19 16/08/2026,96,138,8
18:21:21 16/08/2026,96,138,8
18:21:23 16/08/2026,97,137,7
18:21:25 16/08/2026,97,137,6
18:21:27 16/08/2026,97,137,6
18:21:29 16/08/2026,97,136,7
18:21:31 16/08/2026,97,135,8
18:21:33 16/08/2026,97,135,6
18:21:35 16/08/2026,97,134,8
18:21:37 16/08/2026,97,134,8
18:21:39 16/08/2026,97,136,6
18:21:41 16/08/2026,96,135,6
18:21:43 16/08/2026,97,137,19
18:21:45 16/08/2026,97,135,0
18:21:47 16/08/2026,97,134,0
18:21:49 16/08/2026,97,134,0
18:21:51 16/08/2026,97,133,0
18:21:53 16/08/2026,97,134,0
18:21:55 16/08/2026,97,133,0
18:21:57 16/08/2026,97,133,1
18:21:59 16/08/2026,97,133,0
18:22:01 16/08/2026,97,133,0
18:22:03 16/08/2026,97,133,0
18:22:05 16/08/2026,97,132,0
18:22:07 16/08/2026,97,131,0
18:22:09 16/08/2026,97,130,0
18:22:11 16/08/2026,97,129,0
18:22:13 16/08/2026,97,129,0
18:22:15 16/08/2026,97,128,0
18:22:17 16/08/2026,97,126,0
18:22:19 16/08/2026,97,126,0
18:22:21 16/08/2026,97,125,0
18:22:23 16/08/2026,97,124,0
18:22:25 16/08/2026,97,123,0
18:22:27 16/08/2026,97,122,0
18:22:29 16/08/2026,97,122,0
18:22:31 16/08/2026,97,122,0
18:22:33 16/08/2026,96,123,4
18:22:35 16/08/2026,96,124,25
18:22:37 16/08/2026,96,124,4
18:22:39 16/08/2026,96,125,6
18:22:41 16/08/2026,97,124,3
18:22:43 16/08/2026,97,124,15
18:22:45 16/08/2026,97,124,5
18:22:47 16/08/2026,97,124,12
18:22:49 16/08/2026,97,124,8
18:22:51 16/08/2026,97,124,0
18:22:53 16/08/2026,97,124,0
18:22:55 16/08/2026,97,124,0
18:22:57 16/08/2026,97,124,0
18:22:59 16/08/2026,97,124,0
18:23:01 16/08/2026,97,123,0
18:23:03 16/08/2026,97,123,0
18:23:05 16/08/2026,97,122,0
18:23:07 16/08/2026,97,122,1
18:23:09 16/08/2026,97,122,0
18:23:11 16/08/2026,97,122,0
18:23:13 16/08/2026,97,122,0
18:23:15 16/08/2026,97,123,0
18:23:17 16/08/2026,97,121,1
18:23:19 16/08/2026,97,121,3
18:23:21 16/08/2026,97,121,8
18:23:23 16/08/2026,97,120,8
18:23:25 16/08/2026,97,122,7
18:23:27 16/08/2026,97,124,8
18:23:29 16/08/2026,97,128,9
18:23:31 16/08/2026,97,130,9
18:23:33 16/08/2026,97,130,10
18:23:35 16/08/2026,97,129,7
18:23:37 16/08/2026,97,129,8
18:23:39 16/08/2026,97,128,9
18:23:41 16/08/2026,97,128,9
18:23:43 16/08/2026,97,129,13
18:23:45 16/08/2026,97,115,7
18:23:47 16/08/2026,97,101,12
18:23:49 16/08/2026,97,101,12
18:23:51 16/08/2026,97,113,11
18:23:53 16/08/2026,97,125,9
18:23:55 16/08/2026,96,125,16
18:23:57 16/08/2026,96,112,28
18:23:59 16/08/2026,96,99,0
18:24:01 16/08/2026,96,100,0
18:24:03 16/08/2026,96,112,0
18:24:05 16/08/2026,96,124,24
18:24:07 16/08/2026,96,125,7
18:24:09 16/08/2026,96,123,0
18:24:11 16/08/2026,96,124,11
18:24:13 16/08/2026,96,124,11
18:24:15 16/08/2026,96,122,0
18:24:17 16/08/2026,97,123,0
18:24:19 16/08/2026,97,123,0
18:24:21 16/08/2026,97,121,0
18:24:23 16/08/2026,97,120,0
18:24:25 16/08/2026,97,120,0
18:24:27 16/08/2026,97,119,0
18:24:29 16/08/2026,97,119,0
18:24:31 16/08/2026,97,119,0
18:24:33 16/08/2026,97,118,0
18:24:35 16/08/2026,97,118,0
18:24:37 16/08/2026,97,118,0
18:24:39 16/08/2026,97,118,9
18:24:41 16/08/2026,97,118,13
18:24:43 16/08/2026,97,118,0
18:24:45 16/08/2026,97,119,0
18:24:47 16/08/2026,97,119,0
18:24:49 16/08/2026,97,119,0
18:24:51 16/08/2026,97,117,0
18:24:53 16/08/2026,96,114,0
18:24:55 16/08/2026,96,110,0
18:24:57 16/08/2026,96,112,0
18:24:59 16/08/2026,96,113,0
18:25:01 16/08/2026,97,114,0
18:25:03 16/08/2026,97,115,0
18:25:05 16/08/2026,97,115,0
18:25:07 16/08/2026,97,115,1
18:25:09 16/08/2026,97,116,59
18:25:11 16/08/2026,97,116,0
18:25:13 16/08/2026,97,116,0
18:25:15 16/08/2026,97,117,0
18:25:17 16/08/2026,97,118,0
18:25:19 16/08/2026,97,119,0
18:25:21 16/08/2026,97,119,0
18:25:23 16/08/2026,97,117,0
18:25:25 16/08/2026,97,117,0
18:25:27 16/08/2026,97,116,0
18:25:29 16/08/2026,97,117,0
18:25:31 16/08/2026,97,118,0
18:25:33 16/08/2026,97,118,0
18:25:35 16/08/2026,97,118,0
18:25:37 16/08/2026,97,119,0
18:25:39 16/08/2026,97,118,3
18:25:41 16/08/2026,97,118,0
18:25:43 16/08/2026,97,118,0
18:25:45 16/08/2026,97,117,0
18:25:47 16/08/2026,97,117,0
18:25:49 16/08/2026,97,118,0
18:25:51 16/08/2026,97,119,0
18:25:53 16/08/2026,97,119,0
18:25:55 16/08/2026,97,118,0
18:25:57 16/08/2026,97,116,0
18:25:59 16/08/2026,97,114,4
18:26:01 16/08/2026,97,114,5
18:26:03 16/08/2026,97,114,6
18:26:05 16/08/2026,97,114,7
18:26:07 16/08/2026,97,114,1
18:26:09 16/08/2026,97,114,2
18:26:11 16/08/2026,97,116,0
18:26:13 16/08/2026,97,116,0
18:26:15 16/08/2026,97,117,0
18:26:17 16/08/2026,97,117,0
18:26:19 16/08/2026,97,115,0
18:26:21 16/08/2026,97,115,0
18:26:23 16/08/2026,97,115,0
18:26:25 16/08/2026,97,114,0
18:26:27 16/08/2026,97,114,0
18:26:29 16/08/2026,97,114,0
18:26:31 16/08/2026,97,113,0
18:26:33 16/08/2026,97,113,0
18:26:35 16/08/2026,97,112,0
18:26:37 16/08/2026,97,113,0
18:26:39 16/08/2026,97,113,0
18:26:41 16/08/2026,97,113,0
18:26:43 16/08/2026,97,113,0
18:26:45 16/08/2026,97,113,1
18:26:47 16/08/2026,97,113,0
18:26:49 16/08/2026,97,113,0
18:26:51 16/08/2026,97,112,0
18:26:53 16/08/2026,97,112,0
18:26:55 16/08/2026,97,112,0
18:26:57 16/08/2026,97,111,1
18:26:59 16/08/2026,97,112,0
18:27:01 16/08/2026,97,113,0
18:27:03 16/08/2026,97,113,0
18:27:05 16/08/2026,97,113,0
18:27:07 16/08/2026,97,113,0
18:27:09 16/08/2026,97,113,1
18:27:11 16/08/2026,97,113,8
18:27:13 16/08/2026,97,113,1
18:27:15 16/08/2026,97,113,2
18:27:17 16/08/2026,97,113,1
18:27:19 16/08/2026,97,114,1
18:27:21 16/08/2026,97,115,0
18:27:23 16/08/2026,97,115,1
18:27:25 16/08/2026,97,114,1
18:27:27 16/08/2026,97,112,2
18:27:29 16/08/2026,97,111,0
18:27:31 16/08/2026,97,111,0
18:27:33 16/08/2026,97,110,0
18:27:35 16/08/2026,97,110,0
18:27:37 16/08/2026,97,111,0
18:27:39 16/08/2026,97,111,0
18:27:41 16/08/2026,97,112,0
18:27:43 16/08/2026,96,113,1
18:27:45 16/08/2026,96,113,0
18:27:47 16/08/2026,96,112,0
18:27:49 16/08/2026,96,112,0
18:27:51 16/08/2026,95,111,0
18:27:53 16/08/2026,96,111,0
18:27:55 16/08/2026,96,112,0
18:27:57 16/08/2026,96,112,0
18:27:59 16/08/2026,96,112,1
18:28:01 16/08/2026,96,111,1
18:28:03 16/08/2026,96,111,0
18:28:05 16/08/2026,96,110,0
18:28:07 16/08/2026,96,110,6
18:28:09 16/08/2026,96,110,6
18:28:11 16/08/2026,96,110,2
18:28:13 16/08/2026,96,110,2
18:28:15 16/08/2026,96,110,13
18:28:17 16/08/2026,96,110,5
18:28:19 16/08/2026,96,110,12
18:28:21 16/08/2026,96,110,17
18:28:23 16/08/2026,96,110,7
18:28:25 16/08/2026,96,110,8
18:28:27 16/08/2026,96,110,27
18:28:29 16/08/2026,96,110,9
18:28:31 16/08/2026,96,110,10
18:28:33 16/08/2026,96,110,3
18:28:35 16/08/2026,96,110,1
18:28:37 16/08/2026,96,110,2
18:28:39 16/08/2026,96,110,4
18:28:41 16/08/2026,96,109,1
18:28:43 16/08/2026,96,108,1
18:28:45 16/08/2026,96,106,5
18:28:47 16/08/2026,96,105,16
18:28:49 16/08/2026,96,103,11
18:28:51 16/08/2026,96,103,9
18:28:53 16/08/2026,96,102,8
18:28:55 16/08/2026,96,102,18
18:28:57 16/08/2026,96,103,12
18:28:59 16/08/2026,96,103,13
18:29:01 16/08/2026,96,103,6
18:29:03 16/08/2026,96,100,3
18:29:05 16/08/2026,96,97,0
18:29:07 16/08/2026,96,96,3
18:29:09 16/08/2026,96,96,0
18:29:11 16/08/2026,96,98,5
18:29:13 16/08/2026,97,100,10
18:29:15 16/08/2026,97,100,6
18:29:17 16/08/2026,97,102,10
18:29:19 16/08/2026,97,106,7
18:29:21 16/08/2026,96,106,4
18:29:23 16/08/2026,96,107,9
18:29:25 16/08/2026,96,106,28
18:29:27 16/08/2026,96,105,0
18:29:29 16/08/2026,96,106,0
18:29:31 16/08/2026,96,105,0
18:29:33 16/08/2026,96,105,18
18:29:35 16/08/2026,96,104,11
18:29:37 16/08/2026,96,104,14
18:29:39 16/08/2026,96,104,11
18:29:41 16/08/2026,96,104,0
18:29:43 16/08/2026,96,105,0
18:29:45 16/08/2026,96,107,3
18:29:47 16/08/2026,96,109,4
18:29:49 16/08/2026,96,110,1
18:29:51 16/08/2026,97,109,0
18:29:53 16/08/2026,96,107,0
18:29:55 16/08/2026,97,105,0
18:29:57 16/08/2026,97,104,0
18:29:59 16/08/2026,97,105,0
18:30:01 16/08/2026,97,106,0
18:30:03 16/08/2026,97,108,0
18:30:05 16/08/2026,97,109,0
18:30:07 16/08/2026,97,109,2
18:30:09 16/08/2026,97,110,1
18:30:11 16/08/2026,97,110,0
18:30:13 16/08/2026,97,110,13
18:30:15 16/08/2026,97,111,8
18:30:17 16/08/2026,97,111,0
18:30:19 16/08/2026,97,112,1
18:30:21 16/08/2026,97,111,0
18:30:23 16/08/2026,97,111,34
18:30:25 16/08/2026,97,111,5
18:30:27 16/08/2026,97,110,1
18:30:29 16/08/2026,97,111,0
18:30:31 16/08/2026,97,111,0
18:30:33 16/08/2026,97,112,0
18:30:35 16/08/2026,97,115,0
18:30:37 16/08/2026,97,118,0
18:30:39 16/08/2026,97,118,0
18:30:41 16/08/2026,97,117,1
18:30:43 16/08/2026,97,116,3
18:30:45 16/08/2026,97,116,3
18:30:47 16/08/2026,97,116,4
18:30:49 16/08/2026,97,116,0
18:30:51 16/08/2026,97,116,0
18:30:53 16/08/2026,97,116,2
18:30:55 16/08/2026,97,116,0
18:30:57 16/08/2026,97,117,6
18:30:59 16/08/2026,97,118,16
18:31:01 16/08/2026,97,118,24
18:31:03 16/08/2026,97,119,3
18:31:05 16/08/2026,97,119,0
18:31:07 16/08/2026,97,122,0
18:31:09 16/08/2026,97,124,0
18:31:11 16/08/2026,97,125,0
18:31:13 16/08/2026,97,126,0
18:31:15 16/08/2026,97,126,0
18:31:17 16/08/2026,96,126,0
18:31:19 16/08/2026,96,125,23
18:31:21 16/08/2026,97,125,0
18:31:23 16/08/2026,97,126,0
18:31:25 16/08/2026,97,129,36
18:31:27 16/08/2026,97,128,0
18:31:29 16/08/2026,97,128,69
18:31:31 16/08/2026,97,128,8
18:31:33 16/08/2026,97,128,37
18:31:35 16/08/2026,97,128,21
18:31:37 16/08/2026,97,125,0
18:31:39 16/08/2026,97,120,0
18:31:41 16/08/2026,97,113,0
18:31:43 16/08/2026,97,110,0
18:31:45 16/08/2026,97,107,0
18:31:47 16/08/2026,97,106,0
18:31:49 16/08/2026,97,106,0
18:31:51 16/08/2026,96,106,0
18:31:53 16/08/2026,95,107,0
18:31:55 16/08/2026,94,107,0
18:31:57 16/08/2026,93,107,0
18:31:59 16/08/2026,93,107,0
18:32:01 16/08/2026,93,107,0
18:32:03 16/08/2026,94,107,0
18:32:05 16/08/2026,95,107,23
18:32:07 16/08/2026,95,107,25
18:32:09 16/08/2026,95,106,0
18:32:11 16/08/2026,95,106,0
18:32:13 16/08/2026,95,104,0
18:32:15 16/08/2026,95,104,0
18:32:17 16/08/2026,95,106,0
18:32:19 16/08/2026,96,104,0
18:32:21 16/08/2026,96,104,0
18:32:23 16/08/2026,96,105,0
18:32:25 16/08/2026,96,105,0
18:32:27 16/08/2026,96,106,0
18:32:29 16/08/2026,95,107,0
18:32:31 16/08/2026,95,107,0
18:32:33 16/08/2026,95,104,0
18:32:35 16/08/2026,95,104,31
18:32:37 16/08/2026,94,103,1
18:32:39 16/08/2026,94,103,21
18:32:41 16/08/2026,94,104,8
18:32:43 16/08/2026,94,104,24
18:32:45 16/08/2026,94,105,12
18:32:47 16/08/2026,94,105,8
18:32:49 16/08/2026,94,102,3
18:32:51 16/08/2026,94,100,2
18:32:53 16/08/2026,94,98,0
18:32:55 16/08/2026,94,99,5
18:32:57 16/08/2026,94,101,18
18:32:59 16/08/2026,94,103,18
18:33:01 16/08/2026,94,104,21
18:33:03 16/08/2026,94,104,81
18:33:05 16/08/2026,94,106,61
18:33:07 16/08/2026,94,106,9
18:33:09 16/08/2026,94,106,10
18:33:11 16/08/2026,95,106,10
18:33:13 16/08/2026,95,106,11
18:33:15 16/08/2026,95,110,6
18:33:17 16/08/2026,95,110,0
18:33:19 16/08/2026,95,110,14
18:33:21 16/08/2026,95,109,0
18:33:23 16/08/2026,95,107,0
18:33:25 16/08/2026,95,107,10
18:33:27 16/08/2026,95,108,65
18:33:29 16/08/2026,96,107,5
18:33:31 16/08/2026,96,108,6
18:33:33 16/08/2026,96,109,30
18:33:35 16/08/2026,96,108,1
18:33:37 16/08/2026,96,108,1
18:33:39 16/08/2026,96,108,19
18:33:41 16/08/2026,96,108,10
18:33:43 16/08/2026,96,108,23
18:33:45 16/08/2026,96,109,0
18:33:47 16/08/2026,96,110,5
18:33:49 16/08/2026,96,111,0
18:33:51 16/08/2026,96,110,1
18:33:53 16/08/2026,96,111,3
18:33:55 16/08/2026,96,109,19
18:33:57 16/08/2026,96,109,49
18:33:59 16/08/2026,96,110,28
18:34:01 16/08/2026,96,110,6
18:34:03 16/08/2026,96,111,2
18:34:05 16/08/2026,96,111,2
18:34:07 16/08/2026,96,111,0
18:34:09 16/08/2026,96,108,0
18:34:11 16/08/2026,97,103,6
18:34:13 16/08/2026,97,97,18
18:34:15 16/08/2026,97,94,17
18:34:17 16/08/2026,97,93,3
18:34:19 16/08/2026,97,92,3
18:34:21 16/08/2026,97,93,3
18:34:23 16/08/2026,97,92,2
18:34:25 16/08/2026,97,90,2
18:34:27 16/08/2026,96,88,1
18:34:29 16/08/2026,96,87,1
18:34:31 16/08/2026,96,87,1
18:34:33 16/08/2026,96,86,1
18:34:35 16/08/2026,96,85,1
18:34:37 16/08/2026,96,85,3
18:34:39 16/08/2026,96,85,38
18:34:41 16/08/2026,96,84,12
18:34:43 16/08/2026,96,85,17
18:34:45 16/08/2026,96,85,6
18:34:47 16/08/2026,96,85,19
18:34:49 16/08/2026,96,86,0
18:34:51 16/08/2026,96,86,0
18:34:53 16/08/2026,96,87,0
18:34:55 16/08/2026,96,85,26
18:34:57 16/08/2026,96,84,3
18:34:59 16/08/2026,96,82,38
18:35:01 16/08/2026,96,81,4
18:35:03 16/08/2026,96,81,1
18:35:05 16/08/2026,96,82,0
18:35:07 16/08/2026,96,85,0
18:35:09 16/08/2026,96,85,0
18:35:11 16/08/2026,96,85,0
18:35:13 16/08/2026,96,84,0
18:35:15 16/08/2026,97,78,0
18:35:17 16/08/2026,97,76,0
18:35:19 16/08/2026,97,77,0
18:35:21 16/08/2026,97,80,0
18:35:23 16/08/2026,97,83,0
18:35:25 16/08/2026,97,84,0
18:35:27 16/08/2026,97,80,0
18:35:29 16/08/2026,97,77,0
18:35:31 16/08/2026,97,78,0
18:35:33 16/08/2026,97,80,0
18:35:35 16/08/2026,97,79,0
18:35:37 16/08/2026,97,78,0
18:35:39 16/08/2026,97,76,0
18:35:41 16/08/2026,97,77,0
18:35:43 16/08/2026,97,79,0
18:35:45 16/08/2026,97,79,0
18:35:47 16/08/2026,97,78,0
18:35:49 16/08/2026,97,78,0
18:35:51 16/08/2026,97,81,0
18:35:53 16/08/2026,97,81,0
18:35:55 16/08/2026,97,80,0
18:35:57 16/08/2026,97,80,0
18:35:59 16/08/2026,97,80,0
18:36:01 16/08/2026,97,84,0
18:36:03 16/08/2026,97,83,0
18:36:05 16/08/2026,97,81,0
18:36:07 16/08/2026,97,81,0
18:36:09 16/08/2026,97,83,0
18:36:11 16/08/2026,97,86,0
18:36:13 16/08/2026,97,84,0
18:36:15 16/08/2026,97,81,0
18:36:17 16/08/2026,97,81,0
18:36:19 16/08/2026,97,84,0
18:36:21 16/08/2026,97,87,0
18:36:23 16/08/2026,97,87,0
18:36:25 16/08/2026,97,86,0
18:36:27 16/08/2026,97,85,0
18:36:29 16/08/2026,97,84,0
18:36:31 16/08/2026,97,82,0
18:36:33 16/08/2026,97,82,0
18:36:35 16/08/2026,97,82,0
18:36:37 16/08/2026,97,83,0
18:36:39 16/08/2026,97,83,0
18:36:41 16/08/2026,97,82,0
18:36:43 16/08/2026,97,82,0
18:36:45 16/08/2026,97,85,0
18:36:47 16/08/2026,97,85,0
18:36:49 16/08/2026,97,82,0
18:36:51 16/08/2026,97,79,0
18:36:53 16/08/2026,97,79,0
18:36:55 16/08/2026,97,81,17
18:36:57 16/08/2026,97,84,21
18:36:59 16/08/2026,97,84,0
18:37:01 16/08/2026,97,82,0
18:37:03 16/08/2026,97,81,0
18:37:05 16/08/2026,97,80,0
18:37:07 16/08/2026,97,80,0
18:37:09 16/08/2026,97,81,0
18:37:11 16/08/2026,97,79,0
18:37:13 16/08/2026,97,76,0
18:37:15 16/08/2026,97,76,0
18:37:17 16/08/2026,97,77,0
18:37:19 16/08/2026,97,77,0
18:37:21 16/08/2026,98,77,0
18:37:23 16/08/2026,98,76,0
18:37:25 16/08/2026,98,75,0
18:37:27 16/08/2026,98,77,0
18:37:29 16/08/2026,98,77,0
18:37:31 16/08/2026,98,76,0
18:37:33 16/08/2026,98,76,0
18:37:35 16/08/2026,98,77,0
18:37:37 16/08/2026,98,77,0
18:37:39 16/08/2026,98,77,0
18:37:41 16/08/2026,98,77,0
18:37:43 16/08/2026,98,77,0
18:37:45 16/08/2026,98,79,0
18:37:47 16/08/2026,98,78,0
18:37:49 16/08/2026,98,77,0
18:37:51 16/08/2026,98,78,0
18:37:53 16/08/2026,98,79,0
18:37:55 16/08/2026,98,78,0
18:37:57 16/08/2026,98,79,0
18:37:59 16/08/2026,98,79,0
18:38:01 16/08/2026,98,78,0
18:38:03 16/08/2026,98,81,0
18:38:05 16/08/2026,98,79,0
18:38:07 16/08/2026,97,76,0
18:38:09 16/08/2026,97,75,0
18:38:11 16/08/2026,97,74,0
18:38:13 16/08/2026,97,74,0
18:38:15 16/08/2026,97,75,0
18:38:17 16/08/2026,97,73,0
18:38:19 16/08/2026,97,72,0
18:38:21 16/08/2026,97,73,0
18:38:23 16/08/2026,97,73,0
18:38:25 16/08/2026,97,72,0
18:38:27 16/08/2026,97,73,0
18:38:29 16/08/2026,97,71,0
18:38:31 16/08/2026,97,71,0
18:38:33 16/08/2026,97,71,0
18:38:35 16/08/2026,97,73,0
18:38:37 16/08/2026,97,74,0
18:38:39 16/08/2026,97,75,0
18:38:41 16/08/2026,97,75,0
18:38:43 16/08/2026,97,76,0
18:38:45 16/08/2026,97,75,0
18:38:47 16/08/2026,97,74,0
18:38:49 16/08/2026,97,73,0
18:38:51 16/08/2026,97,72,0
18:38:53 16/08/2026,97,73,0
18:38:55 16/08/2026,97,75,0
18:38:57 16/08/2026,97,75,0
18:38:59 16/08/2026,97,73,0
18:39:01 16/08/2026,97,72,0
18:39:03 16/08/2026,97,70,0
18:39:05 16/08/2026,97,70,0
18:39:07 16/08/2026,97,70,0
18:39:09 16/08/2026,97,70,0
18:39:11 16/08/2026,97,71,0
18:39:13 16/08/2026,97,70,0
18:39:15 16/08/2026,97,70,0
18:39:17 16/08/2026,97,68,0
18:39:19 16/08/2026,97,69,0
18:39:21 16/08/2026,97,69,0
18:39:23 16/08/2026,97,70,0
18:39:25 16/08/2026,97,71,0
18:39:27 16/08/2026,97,71,0
18:39:29 16/08/2026,97,72,0
18:39:31 16/08/2026,97,72,0
18:39:33 16/08/2026,97,72,0
18:39:35 16/08/2026,97,72,0
18:39:37 16/08/2026,97,72,0
18:39:39 16/08/2026,97,72,0
18:39:41 16/08/2026,97,72,0
18:39:43 16/08/2026,97,71,0
18:39:45 16/08/2026,97,71,0
18:39:47 16/08/2026,97,71,0
18:39:49 16/08/2026,97,71,0
18:39:51 16/08/2026,96,71,0
18:39:53 16/08/2026,96,71,0
18:39:55 16/08/2026,96,71,0
18:39:57 16/08/2026,96,71,0
18:39:59 16/08/2026,96,71,0
18:40:01 16/08/2026,96,72,0
18:40:03 16/08/2026,96,72,0
18:40:05 16/08/2026,96,72,0
18:40:07 16/08/2026,96,72,0
18:40:09 16/08/2026,96,73,0
18:40:11 16/08/2026,96,72,0
18:40:13 16/08/2026,96,70,0
18:40:15 16/08/2026,95,68,0
18:40:17 16/08/2026,95,68,0
18:40:19 16/08/2026,95,68,0
18:40:21 16/08/2026,95,68,0
18:40:23 16/08/2026,96,68,0
18:40:25 16/08/2026,96,69,0
18:40:27 16/08/2026,97,70,0
18:40:29 16/08/2026,98,70,0
18:40:31 16/08/2026,98,69,0
18:40:33 16/08/2026,98,68,0
18:40:35 16/08/2026,98,69,0
18:40:37 16/08/2026,98,72,0
18:40:39 16/08/2026,98,72,0
18:40:41 16/08/2026,98,70,0
18:40:43 16/08/2026,98,69,0
18:40:45 16/08/2026,98,69,0
18:40:47 16/08/2026,98,71,0
18:40:49 16/08/2026,98,72,0
18:40:51 16/08/2026,98,71,0
18:40:53 16/08/2026,98,70,0
18:40:55 16/08/2026,98,70,0
18:40:57 16/08/2026,98,71,0
18:40:59 16/08/2026,98,71,0
18:41:01 16/08/2026,98,70,0
18:41:03 16/08/2026,98,69,0
18:41:05 16/08/2026,98,69,0
18:41:07 16/08/2026,98,70,0
18:41:09 16/08/2026,98,71,0
18:41:11 16/08/2026,98,71,0
18:41:13 16/08/2026,98,71,0
18:41:15 16/08/2026,98,71,0
18:41:17 16/08/2026,98,71,0
18:41:19 16/08/2026,97,71,0
18:41:21 16/08/2026,97,70,0
18:41:23 16/08/2026,97,69,3
18:41:25 16/08/2026,97,69,4
18:41:27 16/08/2026,97,71,3
18:41:29 16/08/2026,97,73,0
18:41:31 16/08/2026,97,74,0
18:41:33 16/08/2026,97,76,0
18:41:35 16/08/2026,97,75,0
18:41:37 16/08/2026,97,75,2
18:41:39 16/08/2026,97,76,2
18:41:41 16/08/2026,97,76,9
